p1(s);p2(s);pdot1(s/s);pdot2(s/s);l1(mJy kpc²);l2(mJy kpc²);x(kpc);y(kpc);z(kpc);vx(km/s);vy(km/s);vz(km/s);seed;S1*A;S2*A;A;porb(days);b1(T);b2(T);m1(Msun);m2(Msun);porb_i;e_form;e;a(AU);ce;type1;type2;ID
4.60819;6.58955;6.98241e-15;1.04739e-14;2714.32;0.362221;0.472708;0.182237;-0.00117891;-135.527;-138.139;0.0871112;3592959016;9.02312;8.94863;56.6933;1.91533;510089000.0;744380000.0;1.27761;1.27758;10.4993;0.812114;0.811817;0.0412644;0;13;13;10962
0.0105344;3.57968;7.806079999999999e-20;2.54753e-17;3.7664;8.01219;5.9286;-1.5951;0.00235167;0.694701;-305.617;3.56231;3593012827;1.2698;0.738918;6.83503;0.198762;107850.0;37614300.0;1.9404;1.95952;2.77893;0.615908;0.340741;0.0104917;1;13;13;10963
0.0109156;13.4582;3.52915e-21;1.3006900000000002e-18;65.5926;1.07987;-2.05868;7.74692;-0.127222;316.767;110.158;-4.693;3593018532;1610470000000.0;15.3473;161.208;2.21636;19190.5;19651100.0;1.47966;2.43762;13.1144;0.324012;0.321084;0.0524439;1;13;13;10964
0.0256399;42.231;1.97404e-19;3.14411e-16;0.371213;9.27934;-6.49559;-1.40273;-0.103197;-154.414;247.611;4.80635;3593057540;2118880000000.0;28.7511;212.1;0.256193;206629.0;375639000.0;1.35888;1.49324;3.45195;0.673554;0.472753;0.0111954;0;13;13;10965
0.0763159;8.24151;1.22241e-19;1.26572e-17;14.4155;2.10461;0.039529;-1.96645;0.0652565;-288.4;28.7837;22.9357;3593104461;671730000000.0;8.18837;67.2403;17.8007;271757.0;32622100.0;1.34984;1.52155;98.3784;0.89011;0.88959;0.189639;0;13;13;10966
0.29882;19.6528;2.5157200000000003e-18;1.65027e-16;0.101131;10.4331;-3.5586;-0.0208605;0.504043;71.7921;266.267;51.6757;3593116267;15.6868;14.835;133.856;1580.7;2479240.0;175255000.0;1.3;1.40478;8739.09;0.969957;0.969957;3.70012;0;13;13;10967
0.866536;45.3964;1.9922100000000002e-18;1.04307e-16;0.111182;7.44193;-1.53586;0.504878;0.317229;76.5163;209.794;4.92356;2408824959;10.1383;10.0028;91.2881;1.28572;3803720.0;205655000.0;1.31394;1.3213;7.43395;0.614853;0.600244;0.0319627;0;13;13;10968
0.00610164;22.1672;2.10583e-21;2.75799e-19;4.68032;12.1013;-3.069;-6.26633;0.13219;-278.782;188.531;4.40832;2408827541;1616450000000.0;22.718;161.807;1.01569;11630.2;11720200.0;1.57183;2.47347;6.58397;0.393183;0.356238;0.0315086;1;13;13;10969
0.259933;10.6581;6.282420000000001e-18;2.57431e-16;0.259999;29.734;0.0803179;1.31404;0.28597;205.257;-61.9569;-1.91939;2905553891;6.93288;6.55878;64.5299;0.936586;3687870.0;152568000.0;1.30001;1.27758;5.11721;0.384575;0.381494;0.0256868;0;13;13;10970
0.0294159;23.906;3.1676099999999996e-20;2.19279e-17;3.75986;2.6968;-0.569443;-0.629443;1.53365;191.788;15.4115;-73.4714;1166022721;7.52527;6.47969;76.1836;45.0131;89291.1;101417000.0;1.37758;2.25462;291.624;0.968843;0.96739;0.380676;1;13;13;10971
0.1418;50.6847;2.70691e-19;9.49858e-17;0.437778;1.01413;-2.26293;4.11982;-0.0480144;284.749;71.3034;26.1828;2352243126;1221810000000.0;16.5983;122.303;0.151155;555428.0;207734000.0;1.34244;1.36783;3.8791;0.685709;0.32513;0.00774268;0;13;13;10972
0.0744227;51.1322;7.353679999999999e-20;4.74148e-17;1.5025;35.9625;0.970185;3.84103;-0.0446907;250.227;-1.19106;-3.94731;2352378764;641096000000.0;7.64388;64.1738;4.75485;213942.0;156667000.0;1.34294;1.45202;26.7887;0.806127;0.801908;0.0779512;0;13;13;10973
0.178045;15.3942;1.05901e-17;9.22128e-16;0.355231;40.9197;-0.528829;4.37126;0.0238296;244.778;95.3119;10.7423;1335626410;917575000000.0;12.3424;91.8494;0.288101;3948880.0;353377000.0;1.33908;1.31955;1.7767;0.426727;0.389535;0.0118265;0;13;13;10974
0.340257;2.68306;2.95799e-16;2.33547e-15;5.03397;2.84242;-10.3699;2.38505;-0.357385;74.9781;304.403;5.93341;42758707;381.956;59.9378;343.271;61.9846;27994700.0;287002000.0;1.3;1.82914;368.593;0.328277;0.328277;0.448336;0;13;13;10975
0.0183042;52.1945;6.947629999999999e-21;1.12118e-17;1.85606;0.487662;5.80777;-2.2236;-0.103415;-175.758;-297.303;13.0031;16360851;1.24897;0.942607;9.76097;0.204099;32439.3;76002800.0;1.35048;1.46532;3.16841;0.49674;0.243143;0.00958004;0;13;13;10976
0.00507486;36.3203;2.3098e-21;1.31695e-24;1.99125;641.845;-3.33458;-0.400846;-0.00408897;-49.3136;224.242;3.79729;16361983;1285050000000.0;17.5115;128.633;1.0442;10000.5;22269.0;1.34493;1.4631;9.29746;0.635125;0.526214;0.0284182;0;13;13;10977
0.0653008;50.9879;8.80348e-20;6.49387e-17;0.866825;24.5697;-3.86459;8.80256;-0.0258503;271.97;44.8205;-0.971891;3253318220;2180360000000.0;21.6607;218.254;1.59669;213935.0;184752000.0;1.34174;1.52773;12.4722;0.81518;0.771321;0.0379916;0;13;13;10978
0.0416226;15.0405;1.9594700000000003e-18;7.13547e-16;190.993;0.189951;1.64233;2.5205;-0.120826;300.514;-158.829;43.2638;3253421950;24.5112;5.23412;46.7874;0.629204;784726.0;287043000.0;1.3282;1.27758;3.40122;0.302681;0.298563;0.0197749;0;13;13;10979
1.2902;9.14024;2.88233e-16;2.04475e-15;0.175131;0.602814;-1.18369;0.185284;0.214673;-81.175;135.542;4.25636;2153809993;11.7297;11.4146;84.4206;15.2168;53603800.0;383507000.0;1.3;1.27758;82.1265;0.569841;0.56984;0.164776;0;13;13;10980
0.144717;36.8802;5.7745100000000005e-19;1.45906e-16;0.859249;0.0793086;2.08148;1.25213;0.145136;177.501;-282.047;34.2239;2153835054;5.06249;4.04806;36.6178;5.05842;798845.0;212805000.0;1.34195;1.35597;32.1939;0.907821;0.896923;0.0802835;0;13;13;10981
0.900082;7.82534;1.06271e-17;9.3084e-17;0.357602;42.4615;1.18894;1.10987;-0.0598622;122.021;-131.682;-18.183;2153898666;6.5656;5.56863;47.6259;2.11425;8370110.0;73676500.0;1.30102;1.27758;11.4158;0.119871;0.119747;0.0442085;0;13;13;10982
0.449445;2.12895;3.83417e-17;1.84373e-16;3.81257;3.62939;-2.89201;3.25694;-0.0235624;206.091;129.295;15.6897;2153931905;1291150000000.0;1291150000000.0;129.244;0.301637;11530900.0;55478700.0;1.3064;1.27758;1.74461;0.326893;0.309452;0.0120789;0;13;13;10983
0.101583;10.1068;1.4430600000000001e-18;1.43374e-16;2.22685;4.09051;-3.2754;0.582188;0.273685;-20.3868;265.641;15.317;2153937873;50.9354;15.3802;127.549;0.39448;1025620.0;113775000.0;1.34953;1.48163;2.43022;0.283042;0.255812;0.0148917;0;13;13;10984
0.0888373;23.2189;3.95366e-20;9.451120000000002e-18;0.503979;55.6877;4.18235;-2.82946;-0.0699314;-112.416;-162.877;-10.7414;338714656;2.44125;2.2778;22.5852;5.32606;169032.0;48341500.0;1.35506;1.54001;32.7444;0.870662;0.86101;0.0850675;0;13;13;10985
2.8206;6.5404;5.86464e-15;1.43378e-14;3.16817;5.7035;-0.208653;2.01124;0.0934795;290.961;7.86787;7.75561;4243139867;8.71535;8.04964;71.4358;0.316297;368981000.0;976614000.0;1.2776;1.49602;1.80636;0.212541;0.212062;0.012765;0;13;13;10986
0.0452299;6.30526;5.146960000000001e-18;7.25338e-16;6.87846;9.08989;-5.56865;-0.13603;-0.0225019;65.9227;281.983;12.1383;4243246607;1839430000000.0;76.2462;184.127;1.05169;1345980.0;212250000.0;1.35274;1.49921;5.84934;0.638729;0.634835;0.028702;0;13;13;10987
0.0980694;51.9428;6.574879999999999e-20;3.27939e-17;1.11228;0.69953;4.21029;-1.0437;0.0602687;0.192022;-247.329;-6.00787;1584419580;1.85876;1.73599;15.4549;3359.88;228383.0;120524000.0;1.32253;1.31472;18030.3;0.990169;0.990169;6.06559;0;13;13;10988
0.0580556;21.5327;6.49243e-19;2.38985e-16;0.0912894;45.6045;1.43991;-0.228155;0.336987;-30.9819;-183.757;-12.6068;1584462129;5.18919;4.2579;43.2004;0.898114;529717.0;212592000.0;1.3476;1.42584;5.70944;0.681014;0.650052;0.0255957;0;13;13;10989
0.0555837;46.3335;1.36698e-19;1.09123e-16;0.593902;379.528;-5.26983;1.37431;-0.058316;156.91;262.601;13.4548;1584510933;1778030000000.0;23.4766;177.981;0.683342;253302.0;233190000.0;1.34973;1.50503;4.15061;0.420615;0.394224;0.0215388;0;13;13;10990
0.0395604;46.1884;3.2602799999999995e-20;3.31206e-17;1.82385;0.0170716;-0.0318631;4.64804;-0.16719;259.559;-68.0205;-23.6456;1584581928;860569000000.0;9.52823;86.143;1.11777;103167.0;121294000.0;1.33976;1.41735;6.44876;0.493747;0.478188;0.029557;0;13;13;10991
0.405643;3.30236;2.48142e-17;2.03819e-16;0.401419;1.75243;-1.25156;-2.79978;0.619792;-308.233;122.569;-49.832;2164311469;9.06477;9.01609;93.8143;0.632871;9302910.0;76070100.0;1.33869;1.27758;3.48169;0.538838;0.529142;0.0198782;0;13;13;10992
0.421719;6.65619;9.47003e-17;1.54659e-15;0.0721719;0.905409;-10.0791;9.13391;-0.255312;155.97;174.411;2.5317;2164361572;4099370000000.0;120.951;410.348;2.05057;17640400.0;285263000.0;1.30919;1.27758;11.0186;0.574497;0.5743;0.0433619;0;13;13;10993
0.0457905;4.73559;3.55404e-19;3.61346e-17;0.184096;6.37382;-0.981649;0.419734;0.261059;18.5432;210.714;-7.85029;2164364062;23.7911;8.87243;80.9144;0.880812;372433.0;42710700.0;1.34444;1.48504;5.77995;0.679608;0.644705;0.025435;0;13;13;10994
0.00476679;11.5462;2.0032799999999998e-21;3.1988e-20;0.221066;71.444;-1.22978;9.46941;0.00301288;264.625;108.175;5.08278;2164430596;1746840000000.0;17.1599;174.859;27.3941;10511.4;2637270.0;1.67343;2.24139;159.557;0.948373;0.944167;0.280295;1;13;13;10995
0.0325755;2.84931;1.57471e-20;1.10173e-18;3.44289;0.245552;-1.5943;-0.846167;-0.655036;-109.116;193.113;-8.20855;1143455305;13.148;8.87204;93.1957;1.07385;71629.3;7821870.0;1.55368;2.28218;6.91619;0.543551;0.5063;0.032126;1;13;13;10996
0.00408959;28.6206;2.21707e-21;1.01128e-17;10.6261;0.276845;1.38441;0.16083;-0.0221773;-3.75922;-158.766;15.7218;3581603652;437486000000.0;6.85744;43.7924;4.89015;11243.0;77807200.0;1.89003;2.35857;23.4924;0.612425;0.610738;0.0913209;1;13;13;10997
0.214884;28.5051;1.0741000000000001e-19;1.38051e-17;0.533341;1850.04;2.41832;-1.74885;-0.245013;-148.699;-171.429;-16.0093;3581629713;3.51308;3.44049;34.2737;1.37956;429716.0;60766200.0;1.33869;1.42027;7.8301;0.507514;0.496391;0.034016;0;13;13;10998
0.0712869;3.01815;4.04899e-17;1.80875e-15;24.1688;1.07895;1.69687;2.27279;-0.0157912;197.332;-121.039;-3.43375;3581728779;46.1988;5.28013;44.8952;0.179302;4951510.0;217311000.0;1.33319;1.27758;0.974158;0.100868;0.0982862;0.00856881;0;13;13;10999
0.00828129;2.86572;2.65046e-19;9.33826e-17;5.49672;38.2452;0.367941;1.1981;-0.00672727;174.614;46.7814;-15.3531;4211092620;596241000000.0;7.60064;59.6838;0.570538;130779.0;52140300.0;1.35722;1.53921;3.37776;0.494541;0.475488;0.0191904;0;13;13;11000
0.0736732;13.9727;1.4726e-18;2.79032e-16;4.50541;0.0256186;0.835966;6.10089;-0.858846;219.955;-82.2178;2.25877;4211114144;8.22227;7.66452;89.2818;0.532758;905443.0;192591000.0;1.35639;1.49309;3.75838;0.637759;0.582602;0.018234;0;13;13;11001
0.0866985;8.10669;4.25791e-19;3.93052e-17;0.0972271;1.24661;0.432492;2.45245;-0.19064;304.184;-81.8727;71.3027;4211244024;17.0666;6.8546;63.3181;0.927637;530507.0;52195700.0;1.3354;1.37414;5.16475;0.380333;0.372065;0.0259512;0;13;13;11002
0.0508844;11.8489;2.74175e-20;5.55221e-18;2.28168;0.713408;-1.21073;-0.663219;-0.0948126;-115.266;199.82;-12.28;2729122661;852011000000.0;9.94919;85.2864;0.438136;106125.0;23141900.0;1.3327;1.27758;5.35313;0.709624;0.539506;0.0155444;0;13;13;11003
0.014186;1.9583;1.84931e-19;2.52512e-17;45.0594;0.120028;2.34965;-1.18503;0.112318;-207.125;-232.367;-17.9539;2729177839;33.5923;3.78092;33.3433;4.14215;138426.0;20354800.0;1.3394;1.40631;22.7482;0.791814;0.789808;0.0706819;0;13;13;11004
0.652698;5.04072;1.14779e-17;8.87547e-17;0.483544;12.5862;-3.79274;6.94271;0.10127;259.213;61.7098;6.31799;2729201514;1870930000000.0;65.5518;187.28;0.998361;7388870.0;63389500.0;1.30001;1.46967;5.72252;0.463504;0.457442;0.0274542;0;13;13;11005
0.110952;27.8538;7.90768e-18;2.0012e-15;13.2035;0.381919;3.59547;-1.68977;0.125175;-80.5243;-225.037;69.5612;2729277439;2.67735;2.48921;22.2709;0.374796;2663470.0;731940000.0;1.34597;1.43246;2.12018;0.274542;0.264719;0.0143022;0;13;13;11006
0.015531;8.40535;1.4641399999999998e-20;5.6847200000000005e-18;1.63856;19.5433;-1.95239;-4.67775;0.0632036;-285.979;202.775;32.9311;2480746751;1208140000000.0;34.192;120.935;0.449762;45816.2;31719300.0;1.46874;2.39397;3.33648;0.130118;0.102433;0.0180257;1;13;13;11007
0.188466;18.5127;1.05467e-17;1.04319e-15;8.26226;29.8246;-3.06945;-2.12797;0.660936;-148.392;194.768;-45.9253;2480751026;12.863;12.3233;127.498;0.830255;3984550.0;415874000.0;1.33564;1.37209;4.50951;0.346666;0.344509;0.0240962;0;13;13;11008
0.11697;3.8267;9.61363e-17;3.72119e-15;8.14636;0.215034;5.09374;-2.77843;0.0227471;-171.578;-202.179;-29.5022;872199191;1.73262;1.68004;16.1665;1.51939;9469200.0;336880000.0;1.30018;1.27758;8.20003;0.216703;0.216688;0.035465;0;13;13;11009
0.0532294;7.7708;3.7185e-19;5.34902e-17;0.0766881;1.70199;-2.81211;15.692;-2.16806;126.799;329.449;274.113;872221187;34.0904;30.7661;367.84;892.474;460189.0;89216600.0;1.63304;2.25421;4837.51;0.996313;0.996246;2.85245;1;13;13;11010
0.067299;9.06895;2.57895e-17;3.6114e-15;26.746;4.7721;-2.78343;3.16875;-0.24932;164.036;263.226;31.7577;872371223;1262590000000.0;13.6779;126.385;2.67653;3692300.0;545169000.0;1.34204;1.40809;14.4861;0.768437;0.768123;0.0528574;0;13;13;11011
0.18233;0.496858;2.2066e-18;5.819760000000001e-18;0.377561;6.05021;-1.61274;2.45405;-0.177646;175.909;184.104;-6.66408;1777843138;46.3756;22.3462;98.4586;0.175046;1713640.0;4645690.0;1.33159;1.27758;2.32541;0.589361;0.366254;0.00843094;0;13;13;11012
1.6079;9.86216;2.09091e-16;1.28389e-15;1.18646;31.622;-1.04524;-1.46155;0.00537623;-201.388;122.55;-55.4705;1928883388;16.668;10.655;83.9526;6.17734;52390800.0;339086000.0;1.3;1.36363;33.8992;0.692505;0.692464;0.0913339;0;13;13;11013
1.14441;15.7398;6.04558e-17;8.42434e-16;0.295799;1.24135;1.15036;-0.852229;-0.291023;-107.28;-177.095;-114.475;1928913271;5.11587;5.10917;47.7286;0.223184;23244100.0;324611000.0;1.30171;1.27758;1.35899;0.0298046;0.0262232;0.00987526;1;13;13;11014
0.00469834;8.61941;3.15198e-21;2.18786e-19;1.82109;8.30636;-4.6929;0.280726;0.278008;91.2495;267.706;-1.29725;1929012584;1611050000000.0;21.9501;161.266;1.56251;11334.3;5704830.0;1.37758;2.13977;9.51774;0.235806;0.231003;0.0400768;1;13;13;11015
0.0734233;22.2671;1.49163e-19;4.36043e-17;0.611671;30.6507;0.918794;-1.53088;0.187409;-205.933;-91.2513;-34.2528;2814791117;12.5063;5.93474;52.5222;0.994456;297891.0;97784300.0;1.3508;1.45728;7.44982;0.73546;0.680446;0.0275085;0;13;13;11016
0.202144;10.0542;6.03765e-18;3.01827e-16;0.747286;0.558692;-3.06177;1.12196;-0.620266;101.125;320.19;14.8447;2814846453;12.1723;11.711;124.006;0.0791502;3110390.0;156477000.0;1.33403;1.27758;1.29874;0.434483;0.180315;0.00496833;0;13;13;11017
0.310598;0.546935;1.82517e-18;3.1121400000000003e-18;2.00096;0.580212;8.42159;-0.996661;0.0849776;42.3068;-300.842;-23.2494;3638705054;0.100708;0.100701;1.17829;0.490333;2105080.0;3683490.0;1.32205;1.27758;3.45764;0.569432;0.503571;0.0167329;0;13;13;11018
0.00809192;22.7302;4.24002e-21;3.5073300000000006e-18;0.0334468;0.359374;-11.1745;-9.62416;0.148408;-150.358;182.675;10.8979;3638748091;4598470000000.0;158.016;460.307;2.36464;17011.8;28158200.0;1.33426;1.46788;13.8848;0.69931;0.68714;0.0489719;0;13;13;11019
0.24912;21.8845;5.63719e-19;4.91232e-17;0.185412;0.226616;1.57154;2.05033;-0.0148863;177.161;-143.581;59.393;3638804452;12.9129;5.15243;45.5291;1.57991;1081600.0;104622000.0;1.34198;1.46087;8.78628;0.490392;0.485505;0.0374306;0;13;13;11020
0.0266477;5.6094;9.272369999999999e-20;1.82181e-17;7.05306;34.6968;-0.0036193;-2.82819;-0.0153336;-327.332;56.5838;-9.74347;3304727420;719848000000.0;9.74092;72.0568;0.587552;139718.0;31716100.0;1.35669;1.48772;6.18099;0.754732;0.639966;0.0194522;0;13;13;11021
0.070934;38.6206;1.0016600000000001e-18;5.43504e-16;0.908881;10.2241;3.22327;1.37308;0.0999503;199.225;-302.434;4.20477;2979754331;3.59915;2.76052;24.7125;0.162281;714323.0;422298000.0;1.34873;1.42854;1.56837;0.295156;0.177608;0.00818449;0;13;13;11022
0.0302638;25.4284;5.964789999999999e-20;4.55122e-17;7.20792;1.92256;-1.07896;1.83648;0.134689;238.941;191.646;-1.32965;2979791402;857325000000.0;9.49727;85.8184;3.40762;120438.0;109296000.0;1.3535;1.52182;20.5348;0.827143;0.816536;0.0630187;0;13;13;11023
0.0954535;22.5531;3.3057300000000004e-18;7.83661e-16;38.2556;9.48824;-5.17262;1.12854;0.0911238;151.423;242.492;-1.77017;618204309;1746250000000.0;24.3599;174.8;33.8259;1550090.0;424113000.0;1.3513;1.55813;186.624;0.867771;0.867757;0.292219;0;13;13;11024
0.28301;38.6159;7.032520000000001e-18;9.62566e-16;0.0250469;0.951637;-0.270904;3.19392;-0.0354713;225.62;11.2669;5.38172;618283886;785316000000.0;9.14622;78.6102;7.16037;4116700.0;628579000.0;1.33531;1.48296;39.3434;0.428959;0.42894;0.102697;0;13;13;11025
0.0306916;4.89192;3.7127800000000005e-18;5.98334e-16;18.6899;101.052;-5.70953;-2.25941;-0.288602;-69.5401;221.728;27.9775;1793343628;1929460000000.0;24.8634;193.139;1.86135;951093.0;172573000.0;1.35929;1.51242;10.6398;0.828336;0.823133;0.0420926;0;13;13;11026
0.00408571;25.2956;3.42824e-21;5.066e-17;7.67234;4.21249;0.696589;-3.90776;0.142818;-255.168;-2.05871;-6.46268;1793463560;685622000000.0;7.22925;68.6308;0.459026;10926.6;115537000.0;1.35954;1.51278;6.03962;0.753028;0.591125;0.0165542;0;13;13;11027
0.0467857;9.17788;6.51215e-19;1.26775e-16;0.638481;30.2407;3.0822;-4.3316;-0.39599;-305.045;-90.7629;16.181;3663559882;4.64789;3.9848;43.1043;0.305928;468165.0;103970000.0;1.35859;1.52235;2.43909;0.486015;0.391063;0.0126434;0;13;13;11028
5.20487;29.6913;1.59773e-16;9.13395e-16;0.0363077;44.4;-0.945933;-0.66443;-0.43372;-81.0938;195.692;27.9506;3663643272;8.00746;8.00694;80.6593;0.177897;81595900.0;528872000.0;1.27761;1.53718;1.45317;0.257702;0.188297;0.00874045;0;13;13;11029
1.55121;29.6444;3.75492e-17;7.20596e-16;0.070353;18.2102;-2.58236;4.81989;-0.133306;225.764;93.9667;11.2718;3663650223;77.0595;16.365;135.235;8.50455;22072800.0;426626000.0;1.30708;1.27758;45.7143;0.201532;0.201529;0.111903;0;13;13;11030
0.302194;7.91256;6.81265e-17;1.78449e-15;0.296859;17.685;-0.0596416;-0.269594;-0.210189;-18.3045;-24.3205;-40.8793;3663683295;9.38328;8.06972;65.0747;35.1467;12616300.0;455851000.0;1.3;1.97941;213.96;0.273283;0.273283;0.311981;0;13;13;11031
0.0203216;24.8677;1.2156500000000002e-18;1.50067e-15;25.651;40.8231;-1.52162;-3.79911;-0.0293419;-220.466;146.522;5.08276;4221941637;1049900000000.0;15.7932;105.095;0.51446;630389.0;661478000.0;2.10062;1.61767;2.18163;0.398619;0.384648;0.0194665;1;13;13;11032
0.245444;19.2659;4.822070000000001e-18;3.79803e-16;0.414964;36.6432;0.528284;1.03427;-0.0875503;16.9751;-145.722;-57.2825;4222002215;12.885;6.23422;56.9039;19.4538;2983080.0;240672000.0;1.32481;1.30998;104.264;0.869089;0.86901;0.19552;0;13;13;11033
0.116211;17.7139;6.86263e-19;1.03846e-16;1.06142;0.147093;0.941983;-3.61644;-0.0267706;-236.984;-29.7478;-12.8257;4222021860;628321000000.0;7.1257;62.895;1.18787;789608.0;130256000.0;1.34086;1.4248;6.67189;0.521654;0.513095;0.0308119;0;13;13;11034
0.0965761;7.3232;2.4067800000000003e-18;1.82769e-16;14.0737;196.141;-1.69378;-0.932032;-0.0720016;-97.9615;181.143;109.945;4222046563;947484000000.0;11.9892;94.8433;0.474991;1420610.0;114399000.0;1.36518;1.39486;3.17176;0.618598;0.568983;0.0167123;0;13;13;11035
0.14365;57.685;1.72474e-19;6.73435e-17;0.216962;554.046;-0.566767;1.32059;0.00257199;134.975;48.8039;8.92339;97007565;79.1366;8.92534;75.1335;6.96542;445502.0;177855000.0;1.3;1.27758;37.5968;0.160439;0.160422;0.0978683;0;13;13;11036
0.0125136;23.2424;7.002500000000001e-19;1.37904e-15;52.5902;0.0199428;-1.19926;0.377243;-0.150085;-13.4854;199.254;41.4484;97010186;847064000000.0;10.4297;84.7911;0.607716;268687.0;518021000.0;1.32819;1.27758;3.43953;0.581147;0.566862;0.019322;0;13;13;11037
0.540588;30.2174;2.42485e-17;1.35604e-15;0.562095;0.623315;-0.585972;-2.91789;0.00890336;-232.276;106.732;37.4221;97050077;74.253;9.60961;82.2331;1.62814;9901790.0;558716000.0;1.30001;1.27758;8.79976;0.301021;0.300684;0.0371368;0;13;13;11038
0.743611;18.0034;4.44353e-17;1.08563e-15;0.0154545;2.34327;0.0129478;-1.50252;-0.00498827;-213.74;4.35004;-4.94001;97088551;16.076;8.01944;66.0506;1.49605;16566800.0;406626000.0;1.31736;1.27758;8.00576;0.321614;0.32128;0.0351786;0;13;13;11039
0.0500737;50.1102;4.3205e-20;3.88728e-17;0.140683;2.36725;0.672648;-2.94023;-0.187441;-218.711;-106.576;-41.3992;97090078;22.81;6.77475;62.3702;0.778569;134430.0;142070000.0;1.34871;1.47931;5.06859;0.539174;0.49647;0.0234224;0;13;13;11040
3.26465;5.90999;5.8677e-17;1.07235e-16;0.0338776;0.510741;0.723903;2.52889;-0.0367023;223.934;-130.229;77.4582;97158471;7.75268;7.08576;59.3382;1.54801;37499800.0;68807500.0;1.30001;1.27758;8.37962;0.292143;0.291454;0.0359082;0;13;13;11041
0.288755;12.9649;5.6644600000000004e-18;2.8311e-16;0.0366459;2.28023;3.50731;-5.30755;-0.032728;-194.543;-218.437;-30.455;323632465;4.7331;4.63705;48.3554;0.848971;3626670.0;171307000.0;1.2777;1.27758;6.00679;0.767866;0.729161;0.0239891;0;13;13;11042
0.0100548;50.3913;2.73822e-20;1.09934e-16;0.332958;110.742;-1.38644;0.175817;0.671495;-35.2088;194.47;-71.1332;3239703306;22.9424;8.43899;88.5871;0.130772;47907.5;233790000.0;1.35105;1.43547;2.99399;0.595891;0.250112;0.00709531;0;13;13;11043
0.14498;1.79419;1.10133e-18;1.35933e-17;4.56924;3.39794;-2.97674;-0.185391;-0.0162961;-50.9389;236.688;8.13358;3239739378;1204030000000.0;37.6493;120.523;0.907877;1164660.0;14527600.0;1.32918;1.27758;5.27095;0.604304;0.584783;0.0252537;0;13;13;11044
0.131855;5.66695;3.24701e-17;1.43702e-15;1.38834;0.411542;-0.930915;5.21177;0.124486;252.843;39.9061;14.5904;1922261407;1068320000000.0;15.6701;106.939;0.390463;5830500.0;256324000.0;1.32569;1.27758;2.13669;0.454281;0.447149;0.0143825;0;13;13;11045
0.065846;25.4507;4.65814e-19;1.78349e-16;0.286259;2.73919;-3.62777;-3.52496;-0.242161;-162.012;282.379;-5.90712;1922320063;1475410000000.0;16.4772;147.689;5.71117;502557.0;195059000.0;1.3;1.27758;30.8265;0.182546;0.182529;0.0857355;0;13;13;11046
1.99222;29.565;1.3538e-16;2.00933e-15;0.782952;5.13973;-1.73366;-1.14288;-0.0684131;-104.083;201.439;-46.3757;1651489679;16.8257;12.2785;96.0549;202.289;47154900.0;706339000.0;1.3;1.27758;1091.77;0.734999;0.734999;0.924683;0;13;13;11047
0.0292937;7.418;6.23123e-19;1.5673e-16;1.50299;40.2566;-1.2784;1.47144;-0.0577138;174.933;127.811;-2.09721;1651540722;881689000000.0;10.6769;88.2571;0.808535;375839.0;109330000.0;1.35867;1.55216;4.85941;0.604956;0.585153;0.0242518;0;13;13;11048
0.32998;3.91456;2.02016e-17;2.41749e-16;1.09728;0.497985;8.71216;-6.5593;0.281082;-124.561;-207.534;-0.781594;4250591576;3.76783;3.75975;43.6107;0.647264;7502500.0;90218800.0;1.32135;1.27758;3.48532;0.26313;0.260972;0.0201338;0;13;13;11049
0.539869;47.3642;1.05588e-17;9.31621e-16;3.34005;1.23101;-4.47826;-7.11041;-0.157383;-232.661;92.5797;2.34634;1179468658;2060830000000.0;25.2016;206.29;0.141686;6544140.0;580934000.0;1.30774;1.27758;1.4048;0.321837;0.191836;0.0073001;0;13;13;11050
